1.259358661417322978e+01,2.606865736198342276e+00
1.265442519685039358e+01,2.526241704028604040e+00
1.271526377952756093e+01,2.448111177555397422e+00
1.277610236220472473e+01,2.372397038697538374e+00
1.283694094488189030e+01,2.299024554448970026e+00
1.289777952755905588e+01,2.227921303114199336e+00
1.295861811023622145e+01,2.159017102825052881e+00
1.301945669291338703e+01,2.092243942268256163e+00
1.308029527559055083e+01,2.027535913555442715e+00
1.314113385826771641e+01,1.964829147169312451e+00
1.320197244094488376e+01,1.904061748921778152e+00
1.326281102362204756e+01,1.845173738861808799e+00
1.332364960629921313e+01,1.788106992072730828e+00
1.338448818897637693e+01,1.732805181300519859e+00
1.344532677165354428e+01,1.679213721356441091e+00
1.350616535433070986e+01,1.627279715239216662e+00
1.356700393700787366e+01,1.576951901923469457e+00
1.362784251968504101e+01,1.528180605762961219e+00
1.368868110236220481e+01,1.480917687458669585e+00
1.374951968503937039e+01,1.435116496543281439e+00
1.381035826771653774e+01,1.390731825335257188e+00
1.387119685039370154e+01,1.347719864316955896e+00
1.393203543307086711e+01,1.306038158892821821e+00
1.399287401574803091e+01,1.265645567484936063e+00
1.405371259842519827e+01,1.226502220924554853e+00
1.411455118110236384e+01,1.188569483099597646e+00
1.417538976377952764e+01,1.151809912819181880e+00
1.423622834645669322e+01,1.116187226857616288e+00
1.429706692913385879e+01,1.081666264141349476e+00
1.435790551181102437e+01,1.048212951043516972e+00
1.441874409448818994e+01,1.015794267751866764e+00
1.447958267716535374e+01,9.843782156768201563e-01
1.454042125984252110e+01,9.539337858675356330e-01
1.460125984251968490e+01,9.244309284047874664e-01
1.466209842519685047e+01,8.958405227404353521e-01
1.472293700787401782e+01,8.681343489542439062e-01
1.478377559055118162e+01,8.412850598996364226e-01
1.484461417322834720e+01,8.152661542109280735e-01
1.490545275590551100e+01,7.900519501453767690e-01
1.496629133858267835e+01,7.656175602342270015e-01
1.502712992125984393e+01,7.419388667177518881e-01
1.508796850393700772e+01,7.189924977400136141e-01
1.514880708661417508e+01,6.967558042798706053e-01
1.520964566929133888e+01,6.752068377954546508e-01
1.527048425196850445e+01,6.543243285600394143e-01
1.533132283464567003e+01,6.340876646679436401e-01
1.539216141732283560e+01,6.144768716897153205e-01
1.545300000000000118e+01,5.954725929565419795e-01
1.551383858267716498e+01,5.770560704544140940e-01
1.557467716535433055e+01,5.592091263091778508e-01
1.563551574803149791e+01,5.419141448442283959e-01
1.569635433070866171e+01,5.251540551930932166e-01
1.575719291338582728e+01,5.089123144497812445e-01
1.581803149606299286e+01,4.931728913402463887e-01
1.587887007874015843e+01,4.779202503988513873e-01
1.593970866141732401e+01,4.631393366342168583e-01
1.600054724409448781e+01,4.488155606693218225e-01
1.606138582677165516e+01,4.349347843411729975e-01
1.612222440944881896e+01,4.214833067458601534e-01
1.618306299212598631e+01,4.084478507151855231e-01
1.624390157480315011e+01,3.958155497115499744e-01
1.630474015748031391e+01,3.835739351281441945e-01
1.636557874015748126e+01,3.717109239819147981e-01
1.642641732283464506e+01,3.602148069871572988e-01
1.648725590551181241e+01,3.490742369979636384e-01
1.654809448818897621e+01,3.382782178081165658e-01
1.660893307086614357e+01,3.278160932973793740e-01
1.666977165354330737e+01,3.176775369134551275e-01
1.673061023622047117e+01,3.078525414792585568e-01
1.679144881889763852e+01,2.983314093154070257e-01
1.685228740157480587e+01,2.891047426682150645e-01
1.691312598425196967e+01,2.801634344337151639e-01
1.697396456692913347e+01,2.714986591685691342e-01
1.703480314960629727e+01,2.631018643789881373e-01
1.709564173228346462e+01,2.549647620790653213e-01
1.715648031496063197e+01,2.470793206101881967e-01
1.721731889763779577e+01,2.394377567134597651e-01
1.727815748031496312e+01,2.320325278472930575e-01
1.733899606299212692e+01,2.248563247426148548e-01
1.739983464566929072e+01,2.179020641883082643e-01
1.746067322834645807e+01,2.111628820397904727e-01
1.752151181102362187e+01,2.046321264438163146e-01
1.758235039370078923e+01,1.983033512728219205e-01
1.764318897637795303e+01,1.921703097623287393e-01
1.770402755905512038e+01,1.862269483451270136e-01
1.776486614173228418e+01,1.804674006761525784e-01
1.782570472440944798e+01,1.748859818421619194e-01
1.788654330708661533e+01,1.694771827504826522e-01
1.794738188976377913e+01,1.642356646913143425e-01
1.800822047244094648e+01,1.591562540681950855e-01
1.806905905511811028e+01,1.542339372914506845e-01
1.812989763779527408e+01,1.494638558295701691e-01
1.819073622047244143e+01,1.448413014136340216e-01
